wrinvstg_no,fire_type_nm,buld_srtfrm,buld_strctr,buld_srtrf,buld_strct_dong_cnt,ground_nof,bstory_cnt,totar,bottom_area,buld_sttus_nm,dth_cnt,injpsn_cnt,dth_hnl_dmge_cnt,prprty_dmge_amt,fire_ocrn_yr,season_se_nm,qtr_se,fire_ocrn_ymd,fire_ocrn_tm,fire_ocrn_mnth,fire_ocrn_day,fire_ocrn_hour,fire_ocrn_min,daywk,frstt_nm,ward_nm,lfdau_nm,dsp_reqre_time,fire_supesn_time,sido_nm,sigungu_nm,emd_nm,cty_frmvl_se_nm,emd_se_nm,longitude,la,spt_frstt_dist,spt_safe_cnter_dist,spt_lfdau_dist,ign_htsrc_nm,ign_htsrc_sclas_nm,ign_fctr_lclas_nm,ign_fctr_sclas_nm,frst_igobj_lclas_nm,frst_igobj_sclas_nm,ign_mhrls_lclas_nm,ign_mhrls_sclas_nm,cmbs_expobj_lclas_nm,cmbs_expobj_sclas_nm,fclty_place_lclas_nm,fclty_place_mclas_nm,fclty_place_sclas_nm,ign_floor_nm,soot_area,fio_join_trgt_yn,frmng_trgt_yn,mub_yn,emrg_crg_oper_yn,vhcle_place,vhcle_ign_bhf,fld_fire_se,fld_fire_ign_bhf,time_unit_tmprt,time_unit_rainqty,time_unit_ws,time_unit_wd,time_unit_humidity,time_unit_msnf,time_unit
2.10E+14,건축/구조물,양식(옥),벽돌조,슬라브가,1,2,1,250,0,사용중,0,0,0,55,2021,봄,2,20210421,174200,4,21,17,42,수요일,송파소방서,마천119안전센터,마천119안전센터,410,440,서울특별시,송파구,문정동,도시,동,127.123375,37.4886008,2,2,0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,주거,단독주택,단독주택,-1,1,N,N,N,,,,,,27.8,,1.5,230,23,,2000
2.11E+14,건축/구조물,양식(옥),벽돌조,시멘트기와,1,2,1,179,60,사용중,0,0,0,462,2021,봄,2,20210504,173800,5,4,17,38,화요일,송파소방서,거여119안전센터,거여119안전센터,358,16,서울특별시,송파구,마천동,도시,동,127.1572949,37.4913472,2,2,0,작동기기,전기적 아크(단락),기타,기타,전기/전자,콘센트/ 스위치류,배선/배선기구,콘센트,,,주거,단독주택,다가구주택(원룸포함),2,4,N,N,N,,,,,,15.3,0.6,1.6,50,95,,300
2.11E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,4,1,440,74,사용중,0,0,0,5,2021,봄,2,20210509,233600,5,9,23,36,일요일,송파소방서,마천119안전센터,마천119안전센터,426,0,서울특별시,송파구,문정동,도시,동,127.1253774,37.4881818,3,3,0,작동기기,전기적 아크(단락),제품결함,기타(제품결함),전기/전자,전자기기 부속품,조명/ 간판,LED조명,,,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당),2,0,N,N,N,,,,,,13.4,,1.6,270,56,,2000
2.11E+14,건축/구조물,양식(옥),벽돌조,슬라브가,1,2,1,223,68,사용중,0,0,0,26,2021,봄,2,20210517,112500,5,17,11,25,월요일,송파소방서,거여119안전센터,거여119안전센터,241,0,서울특별시,송파구,마천동,도시,동,127.154621,37.4971121,2,1,0,작동기기,기기 전도/복사열,부주의,음식물 조리중,식품,음식물,,,,,주거,단독주택,다가구주택(원룸포함),-1,0,N,N,N,,,,,,15.8,0.1,1.5,50,92,,644
2.11E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,3,1,526,131,사용중,0,0,0,1704,2021,봄,2,20210526,23000,5,26,2,30,수요일,송파소방서,종합운동장119안전센터,종합운동장119안전센터,330,230,서울특별시,송파구,잠실동,도시,동,127.0823398,37.5081106,6,2,0,담뱃불/ 라이터불,촛불,부주의,불씨/불꽃/화원방치,침구/직물류,부직포,,,,,주거,단독주택,다가구주택(원룸포함),2,5,N,N,N,,,,,,13,,0.8,320,85,,1725
2.11E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,5,0,470,22,사용중,0,0,0,458,2021,봄,2,20210530,194600,5,30,19,46,일요일,송파소방서,종합운동장119안전센터,종합운동장119안전센터,230,0,서울특별시,송파구,잠실동,도시,동,127.0892334,37.5065034,6,3,0,작동기기,기기 전도/복사열,부주의,음식물 조리중,식품,튀김유,,,,,주거,공동주택,다세대주택,4,3,N,N,N,,,,,,24.6,,1,110,44,,2000
2.11E+14,건축/구조물,양식(옥),벽돌조,슬라브가,1,2,1,179,58,사용중,0,0,0,54,2021,여름,2,20210601,74000,6,1,7,40,화요일,송파소방서,거여119안전센터,거여119안전센터,225,0,서울특별시,송파구,거여동,도시,동,127.1469019,37.4921797,1,1,0,작동기기,전기적 아크(단락),전기적 요인,층간단락,합성수지,플라스틱/ PVC/ 비닐/ 장판,,,,,주거,단독주택,다가구주택(원룸포함),-1,1,N,N,N,,,,,,16.8,0,2.3,340,76,,1976
2.11E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,5,0,596,160,사용중,0,0,0,64,2021,여름,2,20210610,172700,6,10,17,27,목요일,송파소방서,잠실119안전센터,잠실119안전센터,430,200,서울특별시,송파구,석촌동,도시,동,127.0998434,37.4999963,5,2,0,작동기기,기기 전도/복사열,부주의,음식물 조리중,식품,음식물,,,,,주거,공동주택,다세대주택,2,1,N,N,N,,,,,,27.9,,2.8,270,53,,2000
2.11E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,6,0,659,215,사용중,0,0,0,2464,2021,여름,2,20210612,180700,6,12,18,7,토요일,송파소방서,마천119안전센터,마천119안전센터,110,1700,서울특별시,송파구,오금동,도시,동,127.1400983,37.5010355,0,0,0,미상(발화원인),미상,미상,미상,종이/목재/건초등,기타(종이/목재/건초등),,,,,주거,공동주택,다세대주택,5,10,N,Y,N,,,,,,28.4,,3.7,320,52,,2000
2.11E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,5,0,468,107,사용중,0,0,0,2813,2021,여름,2,20210613,84700,6,13,8,47,일요일,송파소방서,잠실119안전센터,잠실119안전센터,218,1332,서울특별시,송파구,삼전동,도시,동,127.0889174,37.5036789,2,6,0,작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,전기/전자,콘센트/ 스위치류,전기설비,배전반/분전반,전기/전자,콘센트/ 스위치류,주거,공동주택,다세대주택,1,10,N,N,N,,,,,,22.6,,0.6,50,82,,2000
2.11E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,6,0,578,18,사용중,0,0,0,491,2021,여름,2,20210623,111200,6,23,11,12,수요일,송파소방서,방이119안전센터,방이119안전센터,200,2100,서울특별시,송파구,풍납동,도시,동,127.1172576,37.5338582,6,3,0,작동기기,기타(작동기기),미상,미상,기타,기타,,,,,주거,공동주택,다세대주택,1,3,N,N,N,,,,,,25,,2.3,110,59,,2000
2.11E+14,건축/구조물,양식(옥),벽돌조,슬라브가,1,2,1,168,15,사용중,0,0,0,11,2021,여름,2,20210626,111900,6,26,11,19,토요일,송파소방서,방이119안전센터,방이119안전센터,500,0,서울특별시,송파구,풍납동,도시,동,127.1188753,37.539075,7,2,0,작동기기,기기 전도/복사열,부주의,음식물 조리중,식품,음식물,,,,,주거,단독주택,단독주택,-1,0,N,N,N,,,,,,22.6,0,1.8,110,81,,2000
2.11E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,6,0,484,142,사용중,0,0,0,7,2021,여름,3,20210712,224300,7,12,22,43,월요일,송파소방서,방이119안전센터,방이119안전센터,410,1600,서울특별시,송파구,방이동,도시,동,127.1234509,37.5110637,3,2,0,작동기기,기기 전도/복사열,부주의,음식물 조리중,식품,음식물,,,,,주거,공동주택,기타 공동주택,5,0,N,N,N,,,,,,29.1,,1.3,160,71,,2000
2.11E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,5,0,327,101,사용중,0,0,0,301,2021,여름,3,20210717,3600,7,17,0,36,토요일,송파소방서,가락119안전센터,가락119안전센터,430,400,서울특별시,송파구,가락동,도시,동,127.1248624,37.4918878,2,2,0,불꽃/ 불티,기타(불꽃/불티),부주의,기타(부주의),종이/목재/건초등,종이,,,,,주거,공동주택,기타 공동주택,4,0,N,N,N,,,,,,26.4,,1.7,360,72,,2000
2.11E+14,건축/구조물,양식(옥),벽돌조,슬라브가,1,2,1,246,81,사용중,0,0,0,5669,2021,여름,3,20210722,150900,7,22,15,9,목요일,송파소방서,거여119안전센터,거여119안전센터,218,1100,서울특별시,송파구,마천동,도시,동,127.1551026,37.4962978,2,1,0,작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,전기/전자,전자기기 부속품,조명/ 간판,LED조명,,,주거,단독주택,다가구주택(원룸포함),-1,10,N,N,N,,,,,,35.2,,2.6,90,40,,2000
2.11E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,,4,1,514,38,사용중,0,0,0,5,2021,여름,3,20210803,192000,8,3,19,20,화요일,송파소방서,잠실119안전센터,잠실119안전센터,220,0,서울특별시,송파구,삼전동,도시,동,127.0960158,37.5050534,6,1,0,작동기기,기기 전도/복사열,부주의,기기(전기/ 기계 등) 사용.설치부주의,전기/전자,콘센트/ 스위치류,,,,,주거,공동주택,다세대주택,1,0,N,N,N,,,,,,30,,2.4,290,64,,2000
2.11E+14,건축/구조물,양식(옥),벽돌조,슬라브가,1,3,1,348,105,사용중,0,0,0,5,2021,여름,3,20210806,190800,8,6,19,8,금요일,송파소방서,거여119안전센터,거여119안전센터,303,540,서울특별시,송파구,마천동,도시,동,127.1534874,37.5011688,2,1,0,작동기기,기기 전도/복사열,부주의,음식물 조리중,식품,음식물,,,,,주거,공동주택,다세대주택,-1,0,N,N,N,,,,,,28.8,,1.5,110,60,,2000
2.11E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,,2,1,195,73,사용중,0,0,0,5,2021,여름,3,20210810,234800,8,10,23,48,화요일,송파소방서,거여119안전센터,거여119안전센터,335,300,서울특별시,송파구,마천동,도시,동,127.1530425,37.4955547,1,0,0,작동기기,기기 전도/복사열,부주의,음식물 조리중,식품,음식물,,,,,주거,공동주택,다세대주택,1,0,N,N,N,,,,,,25.9,,0.7,340,66,,2000
2.11E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,5,0,422,110,사용중,0,1,1,85885,2021,여름,3,20210823,132700,8,23,13,27,월요일,송파소방서,마천119안전센터,마천119안전센터,440,4520,서울특별시,송파구,문정동,도시,동,127.1337831,37.4873953,2,2,0,작동기기,전기적 아크(단락),전기적 요인,반단선,전기/전자,전선피복,배선/배선기구,전기기기용 전선/코드,기타,기타,주거,공동주택,다세대주택,1,230,N,N,N,,,,,,23.9,0.3,2.4,110,86,,972
2.11E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,4,0,433,94,사용중,0,0,0,28,2021,여름,3,20210824,83300,8,24,8,33,화요일,송파소방서,잠실119안전센터,잠실119안전센터,300,1300,서울특별시,송파구,삼전동,도시,동,127.0882751,37.5022944,6,1,0,미상(발화원인),미상,미상,미상,기타,기타,주방기기,가스오븐렌지,,,주거,공동주택,다세대주택,4,0,N,N,N,,,,,,21.8,0.1,2.9,50,96,,2000
2.11E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,3,1,276,74,사용중,0,0,0,1471,2021,여름,3,20210828,50500,8,28,5,5,토요일,송파소방서,종합운동장119안전센터,종합운동장119안전센터,454,4544,서울특별시,송파구,잠실동,도시,동,127.0852181,37.5075805,7,2,0,담뱃불/ 라이터불,라이터불/ 성냥불,방화의심,방화의심,미상,미상,,,침구/직물류,커튼,주거,공동주택,다세대주택,-1,10,N,N,N,,,,,,20.1,,1.5,50,92,,1788
2.11E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,,3,1,561,40,사용중,0,0,0,133,2021,여름,3,20210830,162200,8,30,16,22,월요일,송파소방서,잠실119안전센터,잠실119안전센터,200,900,서울특별시,송파구,삼전동,도시,동,127.0966844,37.5048774,6,1,0,작동기기,기기 전도/복사열,부주의,빨래삶기,침구/직물류,행주/ 기름걸레,,,,,주거,단독주택,다가구주택(원룸포함),-1,0,N,N,N,,,,,,27.4,,2.2,270,62,,2000
2.11E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,5,1,485,177,사용중,0,0,0,216,2021,가을,3,20210910,205500,9,10,20,55,금요일,송파소방서,가락119안전센터,가락119안전센터,430,0,서울특별시,송파구,가락동,도시,동,127.1200591,37.4971662,3,1,0,작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,전기/전자,전선피복,,,,,주거,단독주택,다가구주택(원룸포함),1,0,N,N,N,,,,,,24,,2.4,270,76,,2000
2.11E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,5,0,525,172,사용중,0,0,0,132,2021,가을,3,20210923,45100,9,23,4,51,목요일,송파소방서,잠실119안전센터,잠실119안전센터,358,1900,서울특별시,송파구,삼전동,도시,동,127.0916624,37.5047357,5,2,0,작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,전기/전자,전자기기 부속품,생활기기,세탁기,,,주거,공동주택,다세대주택,4,0,N,N,N,,,,,,17.2,,1.3,250,86,,2000
2.11E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,5,0,462,137,사용중,0,0,0,60,2021,가을,3,20210923,133200,9,23,13,32,목요일,송파소방서,거여119안전센터,거여119안전센터,126,0,서울특별시,송파구,마천동,도시,동,127.153905,37.4965428,2,1,0,작동기기,기기 전도/복사열,부주의,음식물 조리중,식품,음식물,,,,,주거,공동주택,다세대주택,2,0,N,N,N,,,,,,23.6,,3.8,290,54,,2000
2.11E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,4,1,465,101,사용중,0,0,0,439,2021,가을,4,20211005,75300,10,5,7,53,화요일,송파소방서,거여119안전센터,거여119안전센터,248,1227,서울특별시,송파구,거여동,도시,동,127.142429,37.4937877,1,1,0,작동기기,기타(작동기기),부주의,기기(전기/ 기계 등) 사용.설치부주의,가구,기타(가구),,,,,주거,기타주택,기타 주택,4,10,N,N,N,,,,,,22.9,,2.4,200,86,,2000
2.11E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,,3,1,626,156,사용중,0,1,1,19232,2021,가을,4,20211009,50400,10,9,5,4,토요일,송파소방서,마천119안전센터,마천119안전센터,459,2248,서울특별시,송파구,오금동,도시,동,127.1344179,37.5020728,1,1,0,작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,전기/전자,전기/ 전자기기 내부배선,,,,,주거,공동주택,연립주택,1,273,N,N,N,,,,,,18.6,,2.5,50,88,,2000
2.11E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,5,,448,116,사용중,0,0,0,439,2021,가을,4,20211015,12600,10,15,1,26,금요일,송파소방서,방이119안전센터,방이119안전센터,355,1000,서울특별시,송파구,풍납동,도시,동,127.1150026,37.527374,5,2,0,작동기기,전기적 아크(단락),전기적 요인,반단선,전기/전자,전선피복,배선/배선기구,전기기기용 전선/코드,,,주거,공동주택,다세대주택,4,30,N,N,N,,,,,,18.5,,1.9,270,81,,2000
2.11E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,5,0,528,152,사용중,0,0,0,368,2021,가을,4,20211016,214100,10,16,21,41,토요일,송파소방서,마천119안전센터,마천119안전센터,329,500,서울특별시,송파구,가락동,도시,동,127.1250697,37.4953167,3,1,0,불꽃/ 불티,기타(불꽃/불티),부주의,음식물 조리중,식품,튀김유,,,,,주거,공동주택,다세대주택,2,10,N,N,N,,,,,,5.5,,2.7,340,44,,2000
2.11E+14,건축/구조물,양식(옥),벽돌조,슬라브가,1,2,1,156,53,사용중,0,0,0,14,2021,가을,4,20211019,150900,10,19,15,9,화요일,송파소방서,거여119안전센터,거여119안전센터,146,532,서울특별시,송파구,마천동,도시,동,127.1548399,37.4920188,2,1,0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,주거,단독주택,다가구주택(원룸포함),2,0,N,N,N,,,,,,14.1,,4.6,270,50,,2000
2.11E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,5,0,395,113,사용중,0,0,0,40,2021,가을,4,20211022,222900,10,22,22,29,금요일,송파소방서,마천119안전센터,마천119안전센터,436,13,서울특별시,송파구,문정동,도시,동,127.1237902,37.4884317,3,3,0,담뱃불/ 라이터불,촛불,부주의,불씨/불꽃/화원방치,종이/목재/건초등,종이,,,,,주거,공동주택,다세대주택,2,0,N,N,N,,,,,,10.6,,2.3,270,52,,2000
2.11E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,5,0,415,0,사용중,0,0,0,106,2021,가을,4,20211025,122100,10,25,12,21,월요일,송파소방서,잠실119안전센터,잠실119안전센터,400,600,서울특별시,송파구,삼전동,도시,동,127.0872334,37.5021989,7,1,0,작동기기,기기 전도/복사열,부주의,음식물 조리중,식품,음식물,,,,,주거,공동주택,다세대주택,1,0,N,N,N,,,,,,16,,1.3,270,50,,2000
2.11E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,4,1,599,144,사용중,0,0,0,11,2021,가을,4,20211031,161000,10,31,16,10,일요일,송파소방서,마천119안전센터,마천119안전센터,340,240,서울특별시,송파구,오금동,도시,동,127.1333886,37.503814,1,1,0,작동기기,기기 전도/복사열,부주의,빨래삶기,침구/직물류,행주/ 기름걸레,,,,,주거,공동주택,다세대주택,-1,0,N,N,N,,,,,,19.5,,2.3,200,48,,2000
2.11E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,5,0,660,160,사용중,0,0,0,277,2021,가을,4,20211108,173800,11,8,17,38,월요일,송파소방서,마천119안전센터,마천119안전센터,453,13,서울특별시,송파구,문정동,도시,동,127.12606,37.4906525,3,2,0,작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,전기/전자,전기/ 전자기기 내부배선,,,,,주거,공동주택,연립주택,3,2,N,N,N,,,,,,5.7,,4,270,91,,2000
2.11E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,,3,1,612,169,사용중,0,0,0,117,2021,가을,4,20211109,3300,11,9,0,33,화요일,송파소방서,마천119안전센터,마천119안전센터,430,1700,서울특별시,송파구,가락동,도시,동,127.1316794,37.4947298,2,2,0,작동기기,기기 전도/복사열,부주의,음식물 조리중,식품,음식물,,,,,주거,단독주택,다가구주택(원룸포함),1,0,N,N,N,,,,,,4.5,0.2,2.7,250,83,,1797
2.11E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,3,1,552,141,사용중,0,0,0,38,2021,가을,4,20211111,192800,11,11,19,28,목요일,송파소방서,마천119안전센터,마천119안전센터,300,120,서울특별시,송파구,오금동,도시,동,127.1394201,37.5035324,2,2,0,작동기기,기기 전도/복사열,부주의,음식물 조리중,식품,음식물,,,,,주거,단독주택,다가구주택(원룸포함),2,0,N,N,N,,,,,,5.8,,2.7,270,61,,2000
2.11E+14,건축/구조물,양식(옥),벽돌조,슬라브가,1,3,1,528,137,사용중,0,0,0,55,2021,가을,4,20211115,194700,11,15,19,47,월요일,송파소방서,잠실119안전센터,잠실119안전센터,450,750,서울특별시,송파구,삼전동,도시,동,127.0904464,37.5006678,7,1,0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,침구/직물류,의류,,,,,주거,공동주택,다세대주택,1,0,N,N,N,,,,,,11.4,,1.8,360,62,,2000
2.11E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,4,1,689,153,사용중,0,0,0,391,2021,가을,4,20211118,81700,11,18,8,17,목요일,송파소방서,방이119안전센터,방이119안전센터,450,240,서울특별시,송파구,방이동,도시,동,127.1216096,37.5126085,3,2,0,작동기기,전기적 아크(단락),전기적 요인,층간단락,전기/전자,작동장치(모터/ 히터/ 램프 등),,,,,주거,공동주택,연립주택,-1,11,N,N,N,,,,,,8.5,,2.5,50,65,,2000
2.11E+14,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1,2,1,152,0,사용중,0,0,0,572,2021,가을,4,20211118,165000,11,18,16,50,목요일,송파소방서,거여119안전센터,거여119안전센터,410,250,서울특별시,송파구,마천동,도시,동,127.1521028,37.5010006,2,1,0,작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,전기/전자,전기/ 전자기기 내부배선,,,,,주거,단독주택,단독주택,1,3,N,N,N,,,,,,15.1,,2.1,270,73,,680
